?R?Start
  output_wert -->  0 = 0.09189    -  1 = 0.34740    -  2 = 0.81889    -  3 = 0.11841    -  4 = 0.00021    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.23788    -  1 = 0.19824    -  2 = 0.02924    -  3 = 0.23906    -  4 = 0.13121    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.28219    -  1 = 0.06780    -  2 = 0.00180    -  3 = 0.23315    -  4 = 0.79874    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.22796    -  1 = 0.22782    -  2 = 0.04559    -  3 = 0.23672    -  4 = 0.07958    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.14080    -  1 = 0.38057    -  2 = 0.50036    -  3 = 0.17362    -  4 = 0.00168    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.14089    -  1 = 0.38129    -  2 = 0.49918    -  3 = 0.17370    -  4 = 0.00169    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.22819    -  1 = 0.22783    -  2 = 0.04557    -  3 = 0.23650    -  4 = 0.07961    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.26816    -  1 = 0.10395    -  2 = 0.00505    -  3 = 0.23856    -  4 = 0.54991    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.23776    -  1 = 0.19782    -  2 = 0.02912    -  3 = 0.23933    -  4 = 0.13200    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.18433    -  1 = 0.33422    -  2 = 0.20657    -  3 = 0.21233    -  4 = 0.01014    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.07094    -  1 = 0.29712    -  2 = 0.91021    -  3 = 0.09212    -  4 = 0.00007    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.24276    -  1 = 0.18311    -  2 = 0.02301    -  3 = 0.23995    -  4 = 0.16871    -   out -> 0
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.27199    -  1 = 0.09345    -  2 = 0.00388    -  3 = 0.23748    -  4 = 0.62379    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.21328    -  1 = 0.26954    -  2 = 0.08234    -  3 = 0.23073    -  4 = 0.03829    -   out -> 1
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.15875    -  1 = 0.36923    -  2 = 0.36958    -  3 = 0.19100    -  4 = 0.00348    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.08360    -  1 = 0.33030    -  2 = 0.85845    -  3 = 0.10812    -  4 = 0.00014    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.22355    -  1 = 0.24202    -  2 = 0.05569    -  3 = 0.23498    -  4 = 0.06267    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.27911    -  1 = 0.07525    -  2 = 0.00230    -  3 = 0.23479    -  4 = 0.75077    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-6.60744 -- winrate 0.30375
  output_wert -->  0 = 0.27180    -  1 = 0.05877    -  2 = 0.00234    -  3 = 0.23466    -  4 = 0.65192    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.20969    -  1 = 0.36183    -  2 = 0.12297    -  3 = 0.24512    -  4 = 0.01152    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.19287    -  1 = 0.40283    -  2 = 0.19149    -  3 = 0.23183    -  4 = 0.00578    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.24981    -  1 = 0.19535    -  2 = 0.02257    -  3 = 0.25886    -  4 = 0.10482    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.28102    -  1 = 0.01163    -  2 = 0.00016    -  3 = 0.19110    -  4 = 0.97650    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.26326    -  1 = 0.11362    -  2 = 0.00754    -  3 = 0.25078    -  4 = 0.31418    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.19820    -  1 = 0.39048    -  2 = 0.16796    -  3 = 0.23630    -  4 = 0.00716    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.07764    -  1 = 0.32194    -  2 = 0.84493    -  3 = 0.09557    -  4 = 0.00009    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.24975    -  1 = 0.19566    -  2 = 0.02263    -  3 = 0.25889    -  4 = 0.10439    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.27541    -  1 = 0.03554    -  2 = 0.00102    -  3 = 0.22073    -  4 = 0.83331    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.24066    -  1 = 0.24140    -  2 = 0.03709    -  3 = 0.25936    -  4 = 0.05802    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.13933    -  1 = 0.44285    -  2 = 0.49219    -  3 = 0.17548    -  4 = 0.00088    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.13949    -  1 = 0.44390    -  2 = 0.49067    -  3 = 0.17568    -  4 = 0.00088    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.24091    -  1 = 0.24127    -  2 = 0.03708    -  3 = 0.25907    -  4 = 0.05804    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.27016    -  1 = 0.06988    -  2 = 0.00316    -  3 = 0.23921    -  4 = 0.56676    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.24960    -  1 = 0.19501    -  2 = 0.02253    -  3 = 0.25916    -  4 = 0.10510    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.19276    -  1 = 0.40172    -  2 = 0.19210    -  3 = 0.23167    -  4 = 0.00578    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.05254    -  1 = 0.21505    -  2 = 0.94321    -  3 = 0.06145    -  4 = 0.00003    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.25386    -  1 = 0.17302    -  2 = 0.01731    -  3 = 0.25782    -  4 = 0.14070    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.27188    -  1 = 0.05894    -  2 = 0.00236    -  3 = 0.23475    -  4 = 0.65005    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.22575    -  1 = 0.30679    -  2 = 0.07116    -  3 = 0.25481    -  4 = 0.02504    -   out -> 1
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.16161    -  1 = 0.44110    -  2 = 0.35643    -  3 = 0.20098    -  4 = 0.00186    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.06731    -  1 = 0.28151    -  2 = 0.88914    -  3 = 0.08156    -  4 = 0.00006    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.23641    -  1 = 0.26366    -  2 = 0.04631    -  3 = 0.25844    -  4 = 0.04395    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.27455    -  1 = 0.04182    -  2 = 0.00133    -  3 = 0.22545    -  4 = 0.78555    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-6.28234 -- winrate 0.32510
  output_wert -->  0 = 0.27289    -  1 = 0.03145    -  2 = 0.00154    -  3 = 0.23260    -  4 = 0.66851    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.22036    -  1 = 0.40506    -  2 = 0.11165    -  3 = 0.26685    -  4 = 0.00729    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.19841    -  1 = 0.45854    -  2 = 0.17930    -  3 = 0.24608    -  4 = 0.00342    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.26608    -  1 = 0.17766    -  2 = 0.01796    -  3 = 0.28381    -  4 = 0.08577    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.25611    -  1 = 0.00367    -  2 = 0.00010    -  3 = 0.16184    -  4 = 0.98014    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.27429    -  1 = 0.08129    -  2 = 0.00545    -  3 = 0.26462    -  4 = 0.29963    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.20545    -  1 = 0.44280    -  2 = 0.15578    -  3 = 0.25311    -  4 = 0.00432    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.05744    -  1 = 0.28584    -  2 = 0.87063    -  3 = 0.06470    -  4 = 0.00004    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.26606    -  1 = 0.17810    -  2 = 0.01801    -  3 = 0.28391    -  4 = 0.08541    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.26815    -  1 = 0.01556    -  2 = 0.00064    -  3 = 0.20773    -  4 = 0.85318    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.25734    -  1 = 0.23904    -  2 = 0.03077    -  3 = 0.28678    -  4 = 0.04397    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.12873    -  1 = 0.49242    -  2 = 0.49321    -  3 = 0.16219    -  4 = 0.00044    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.12896    -  1 = 0.49377    -  2 = 0.49149    -  3 = 0.16250    -  4 = 0.00044    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.25761    -  1 = 0.23878    -  2 = 0.03076    -  3 = 0.28644    -  4 = 0.04400    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.27408    -  1 = 0.04026    -  2 = 0.00212    -  3 = 0.24128    -  4 = 0.57700    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.26589    -  1 = 0.17730    -  2 = 0.01793    -  3 = 0.28421    -  4 = 0.08605    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.19827    -  1 = 0.45707    -  2 = 0.17988    -  3 = 0.24585    -  4 = 0.00342    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.03514    -  1 = 0.15773    -  2 = 0.95814    -  3 = 0.03517    -  4 = 0.00001    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.26941    -  1 = 0.14942    -  2 = 0.01347    -  3 = 0.28077    -  4 = 0.11985    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.27303    -  1 = 0.03157    -  2 = 0.00155    -  3 = 0.23274    -  4 = 0.66671    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.24045    -  1 = 0.32948    -  2 = 0.06214    -  3 = 0.28141    -  4 = 0.01717    -   out -> 1
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.15724    -  1 = 0.50060    -  2 = 0.34875    -  3 = 0.19886    -  4 = 0.00100    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.04748    -  1 = 0.23079    -  2 = 0.91245    -  3 = 0.05138    -  4 = 0.00002    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.25279    -  1 = 0.26956    -  2 = 0.03914    -  3 = 0.28612    -  4 = 0.03216    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.27002    -  1 = 0.01949    -  2 = 0.00084    -  3 = 0.21580    -  4 = 0.80646    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-5.99995 -- winrate 0.28238
  output_wert -->  0 = 0.27477    -  1 = 0.01607    -  2 = 0.00113    -  3 = 0.23041    -  4 = 0.67825    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.22801    -  1 = 0.43569    -  2 = 0.10296    -  3 = 0.28439    -  4 = 0.00493    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.19816    -  1 = 0.50053    -  2 = 0.16937    -  3 = 0.25120    -  4 = 0.00217    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.28598    -  1 = 0.15617    -  2 = 0.01520    -  3 = 0.31470    -  4 = 0.07208    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.22911    -  1 = 0.00114    -  2 = 0.00007    -  3 = 0.13095    -  4 = 0.98183    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.28860    -  1 = 0.05582    -  2 = 0.00431    -  3 = 0.28270    -  4 = 0.28556    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.20776    -  1 = 0.48175    -  2 = 0.14599    -  3 = 0.26234    -  4 = 0.00280    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.03868    -  1 = 0.24941    -  2 = 0.88911    -  3 = 0.03794    -  4 = 0.00002    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.28601    -  1 = 0.15667    -  2 = 0.01523    -  3 = 0.31485    -  4 = 0.07177    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.25988    -  1 = 0.00652    -  2 = 0.00045    -  3 = 0.19244    -  4 = 0.86550    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.27668    -  1 = 0.22893    -  2 = 0.02674    -  3 = 0.31899    -  4 = 0.03476    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.11055    -  1 = 0.52953    -  2 = 0.49569    -  3 = 0.13557    -  4 = 0.00024    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.11081    -  1 = 0.53111    -  2 = 0.49384    -  3 = 0.13596    -  4 = 0.00024    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.27699    -  1 = 0.22858    -  2 = 0.02673    -  3 = 0.31864    -  4 = 0.03479    -   out -> 3
